state,year,ccdf_type,ccdf_region,ccdf_time,age_min,age_max,spr
NJ,2021,accredited_home,13,fulltime_special_unsub,5,19,130.37
NJ,2021,accredited_home,13,partime_special_unsub,5,19,65.18
NJ,2021,approved_home,13,Unsubsidized,5,13,58.28
NJ,2021,approved_home,13,parttime_unsub,5,13,29.14
NJ,2021,approved_home,13,fulltime_special_unsub,5,19,74.82
NJ,2021,approved_home,13,partime_special_unsub,5,19,37.41
NJ,2021,licensed_center,14,Unsubsidized,5,13,139.33
NJ,2021,licensed_center,14,parttime_unsub,5,13,69.67
NJ,2021,licensed_center,14,fulltime_special_unsub,5,19,176.95
NJ,2021,licensed_center,14,partime_special_unsub,5,19,88.47
NJ,2021,accredited_center,14,Unsubsidized,5,13,146.3
NJ,2021,accredited_center,14,parttime_unsub,5,13,73.15
NJ,2021,accredited_center,14,fulltime_special_unsub,5,19,185.79
NJ,2021,accredited_center,14,partime_special_unsub,5,19,92.9
NJ,2021,registered_home,14,Unsubsidized,5,13,112.84
NJ,2021,registered_home,14,parttime_unsub,5,13,56.42
NJ,2021,registered_home,14,fulltime_special_unsub,5,19,143.65
NJ,2021,registered_home,14,partime_special_unsub,5,19,71.82
NJ,2021,accredited_home,14,Unsubsidized,5,13,117.85
NJ,2021,accredited_home,14,parttime_unsub,5,13,58.93
NJ,2021,accredited_home,14,fulltime_special_unsub,5,19,150.7
NJ,2021,accredited_home,14,partime_special_unsub,5,19,75.35
NJ,2021,approved_home,14,Unsubsidized,5,13,67.37
NJ,2021,approved_home,14,parttime_unsub,5,13,33.69
NJ,2021,approved_home,14,fulltime_special_unsub,5,19,86.49
NJ,2021,approved_home,14,partime_special_unsub,5,19,43.24
NJ,2021,licensed_center,15,Unsubsidized,5,13,86.35
NJ,2021,licensed_center,15,parttime_unsub,5,13,43.18
NJ,2021,licensed_center,15,fulltime_special_unsub,5,19,109.66
NJ,2021,licensed_center,15,partime_special_unsub,5,19,54.83
NJ,2021,accredited_center,15,Unsubsidized,5,13,90.67
NJ,2021,accredited_center,15,parttime_unsub,5,13,45.33
NJ,2021,accredited_center,15,fulltime_special_unsub,5,19,115.15
NJ,2021,accredited_center,15,partime_special_unsub,5,19,57.57
NJ,2021,registered_home,15,Unsubsidized,5,13,69.93
NJ,2021,registered_home,15,parttime_unsub,5,13,34.97
NJ,2021,registered_home,15,fulltime_special_unsub,5,19,89.03
NJ,2021,registered_home,15,partime_special_unsub,5,19,44.51
NJ,2021,accredited_home,15,Unsubsidized,5,13,73.04
NJ,2021,accredited_home,15,parttime_unsub,5,13,36.52
NJ,2021,accredited_home,15,fulltime_special_unsub,5,19,93.4
NJ,2021,accredited_home,15,partime_special_unsub,5,19,46.7
NJ,2021,approved_home,15,Unsubsidized,5,13,41.75
NJ,2021,approved_home,15,parttime_unsub,5,13,20.88
NJ,2021,approved_home,15,fulltime_special_unsub,5,19,53.6
NJ,2021,approved_home,15,partime_special_unsub,5,19,26.8
NJ,2021,licensed_center,16,Unsubsidized,5,13,93.56
NJ,2021,licensed_center,16,parttime_unsub,5,13,46.78
NJ,2021,licensed_center,16,fulltime_special_unsub,5,19,118.82
NJ,2021,licensed_center,16,partime_special_unsub,5,19,59.41
NJ,2021,accredited_center,16,Unsubsidized,5,13,98.24
NJ,2021,accredited_center,16,parttime_unsub,5,13,49.12
NJ,2021,accredited_center,16,fulltime_special_unsub,5,19,124.76
NJ,2021,accredited_center,16,partime_special_unsub,5,19,62.38
NJ,2021,registered_home,16,Unsubsidized,5,13,75.77
NJ,2021,registered_home,16,parttime_unsub,5,13,37.89
NJ,2021,registered_home,16,fulltime_special_unsub,5,19,96.46
NJ,2021,registered_home,16,partime_special_unsub,5,19,48.23
NJ,2021,accredited_home,16,Unsubsidized,5,13,79.14
NJ,2021,accredited_home,16,parttime_unsub,5,13,39.57
NJ,2021,accredited_home,16,fulltime_special_unsub,5,19,101.2
NJ,2021,accredited_home,16,partime_special_unsub,5,19,50.6
NJ,2021,approved_home,16,Unsubsidized,5,13,45.24
NJ,2021,approved_home,16,parttime_unsub,5,13,22.62
NJ,2021,approved_home,16,fulltime_special_unsub,5,19,58.08
NJ,2021,approved_home,16,partime_special_unsub,5,19,29.04
NJ,2021,licensed_center,17,Unsubsidized,5,13,80.67
NJ,2021,licensed_center,17,parttime_unsub,5,13,40.34
NJ,2021,licensed_center,17,fulltime_special_unsub,5,19,102.45
NJ,2021,licensed_center,17,partime_special_unsub,5,19,51.23
NJ,2021,accredited_center,17,Unsubsidized,5,13,84.7
NJ,2021,accredited_center,17,parttime_unsub,5,13,42.35
NJ,2021,accredited_center,17,fulltime_special_unsub,5,19,107.57
NJ,2021,accredited_center,17,partime_special_unsub,5,19,53.79
NJ,2021,registered_home,17,Unsubsidized,5,13,65.33
NJ,2021,registered_home,17,parttime_unsub,5,13,32.67
NJ,2021,registered_home,17,fulltime_special_unsub,5,19,83.17
NJ,2021,registered_home,17,partime_special_unsub,5,19,41.59
NJ,2021,accredited_home,17,Unsubsidized,5,13,68.24
NJ,2021,accredited_home,17,parttime_unsub,5,13,34.12
NJ,2021,accredited_home,17,fulltime_special_unsub,5,19,87.26
NJ,2021,accredited_home,17,partime_special_unsub,5,19,43.63
NJ,2021,approved_home,17,Unsubsidized,5,13,39.01
NJ,2021,approved_home,17,parttime_unsub,5,13,19.5
NJ,2021,approved_home,17,fulltime_special_unsub,5,19,50.07
NJ,2021,approved_home,17,partime_special_unsub,5,19,25.04
NJ,2021,licensed_center,18,Unsubsidized,5,13,127.5
NJ,2021,licensed_center,18,parttime_unsub,5,13,63.75
NJ,2021,licensed_center,18,fulltime_special_unsub,5,19,161.92
NJ,2021,licensed_center,18,partime_special_unsub,5,19,80.96
NJ,2021,accredited_center,18,Unsubsidized,5,13,133.88
NJ,2021,accredited_center,18,parttime_unsub,5,13,66.94
NJ,2021,accredited_center,18,fulltime_special_unsub,5,19,170.02
NJ,2021,accredited_center,18,partime_special_unsub,5,19,85.01
NJ,2021,registered_home,18,Unsubsidized,5,13,103.26
NJ,2021,registered_home,18,parttime_unsub,5,13,51.63
NJ,2021,registered_home,18,fulltime_special_unsub,5,19,131.45
NJ,2021,registered_home,18,partime_special_unsub,5,19,65.73
NJ,2021,accredited_home,18,Unsubsidized,5,13,107.85
NJ,2021,accredited_home,18,parttime_unsub,5,13,53.92
NJ,2021,accredited_home,18,fulltime_special_unsub,5,19,137.91
NJ,2021,accredited_home,18,partime_special_unsub,5,19,68.95
NJ,2021,approved_home,18,Unsubsidized,5,13,61.65
NJ,2021,approved_home,18,parttime_unsub,5,13,30.83
NJ,2021,approved_home,18,fulltime_special_unsub,5,19,79.14
NJ,2021,approved_home,18,partime_special_unsub,5,19,39.57
NJ,2021,licensed_center,19,Unsubsidized,5,13,93.56
NJ,2021,licensed_center,19,parttime_unsub,5,13,46.78
NJ,2021,licensed_center,19,fulltime_special_unsub,5,19,118.82
NJ,2021,licensed_center,19,partime_special_unsub,5,19,59.41
NJ,2021,accredited_center,19,Unsubsidized,5,13,98.24
NJ,2021,accredited_center,19,parttime_unsub,5,13,49.12
NJ,2021,accredited_center,19,fulltime_special_unsub,5,19,124.76
NJ,2021,accredited_center,19,partime_special_unsub,5,19,62.38
NJ,2021,registered_home,19,Unsubsidized,5,13,75.77
NJ,2021,registered_home,19,parttime_unsub,5,13,37.89
NJ,2021,registered_home,19,fulltime_special_unsub,5,19,96.46
NJ,2021,registered_home,19,partime_special_unsub,5,19,48.23
NJ,2021,accredited_home,19,Unsubsidized,5,13,79.14
NJ,2021,accredited_home,19,parttime_unsub,5,13,39.57
NJ,2021,accredited_home,19,fulltime_special_unsub,5,19,101.2
NJ,2021,accredited_home,19,partime_special_unsub,5,19,50.6
NJ,2021,approved_home,19,Unsubsidized,5,13,45.24
NJ,2021,approved_home,19,parttime_unsub,5,13,22.62
NJ,2021,approved_home,19,fulltime_special_unsub,5,19,58.08
NJ,2021,approved_home,19,partime_special_unsub,5,19,29.04
NJ,2021,licensed_center,20,Unsubsidized,5,13,105.63
NJ,2021,licensed_center,20,parttime_unsub,5,13,52.82
NJ,2021,licensed_center,20,fulltime_special_unsub,5,19,134.15
NJ,2021,licensed_center,20,partime_special_unsub,5,19,67.07
NJ,2021,accredited_center,20,Unsubsidized,5,13,110.91
NJ,2021,accredited_center,20,parttime_unsub,5,13,55.46
NJ,2021,accredited_center,20,fulltime_special_unsub,5,19,140.86
NJ,2021,accredited_center,20,partime_special_unsub,5,19,70.43
NJ,2021,registered_home,20,Unsubsidized,5,13,85.55
NJ,2021,registered_home,20,parttime_unsub,5,13,42.77
NJ,2021,registered_home,20,fulltime_special_unsub,5,19,108.9
NJ,2021,registered_home,20,partime_special_unsub,5,19,54.45
NJ,2021,accredited_home,20,Unsubsidized,5,13,89.35
NJ,2021,accredited_home,20,parttime_unsub,5,13,44.67
NJ,2021,accredited_home,20,fulltime_special_unsub,5,19,114.25
NJ,2021,accredited_home,20,partime_special_unsub,5,19,57.13
NJ,2021,approved_home,20,Unsubsidized,5,13,51.08
NJ,2021,approved_home,20,parttime_unsub,5,13,25.54
NJ,2021,approved_home,20,fulltime_special_unsub,5,19,65.57
NJ,2021,approved_home,20,partime_special_unsub,5,19,32.78
NJ,2021,licensed_center,21,Unsubsidized,5,13,107.5
NJ,2021,licensed_center,21,parttime_unsub,5,13,53.75
NJ,2021,licensed_center,21,fulltime_special_unsub,5,19,136.52
NJ,2021,licensed_center,21,partime_special_unsub,5,19,68.26
NJ,2021,accredited_center,21,Unsubsidized,5,13,112.88
NJ,2021,accredited_center,21,parttime_unsub,5,13,56.44
NJ,2021,accredited_center,21,fulltime_special_unsub,5,19,143.35
NJ,2021,accredited_center,21,partime_special_unsub,5,19,71.67
NJ,2021,registered_home,21,Unsubsidized,5,13,87.06
NJ,2021,registered_home,21,parttime_unsub,5,13,43.53
NJ,2021,registered_home,21,fulltime_special_unsub,5,19,110.83
NJ,2021,registered_home,21,partime_special_unsub,5,19,55.42
NJ,2021,accredited_home,21,Unsubsidized,5,13,90.93
NJ,2021,accredited_home,21,parttime_unsub,5,13,45.47
NJ,2021,accredited_home,21,fulltime_special_unsub,5,19,116.28
NJ,2021,accredited_home,21,partime_special_unsub,5,19,58.14
NJ,2021,approved_home,21,Unsubsidized,5,13,51.98
NJ,2021,approved_home,21,parttime_unsub,5,13,25.99
NJ,2021,approved_home,21,fulltime_special_unsub,5,19,66.73
NJ,2021,approved_home,21,partime_special_unsub,5,19,33.36
NJ,2021,licensed_center,2,fulltime,0,1.4,236.55
NJ,2021,licensed_center,2,parttime,0,1.4,118.27
NJ,2021,licensed_center,2,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,2,partime_special,0,1.4,141.93
NJ,2021,accredited_center,2,fulltime,0,1.4,248.37
NJ,2021,accredited_center,2,parttime,0,1.4,124.19
NJ,2021,accredited_center,2,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,2,partime_special,0,1.4,149.03
NJ,2021,registered_home,2,fulltime,0,1.4,154.8
NJ,2021,registered_home,2,parttime,0,1.4,77.4
NJ,2021,registered_home,2,fulltime_special,0,1.4,188
NJ,2021,registered_home,2,partime_special,0,1.4,94
NJ,2021,accredited_home,2,fulltime,0,1.4,162.4
NJ,2021,accredited_home,2,parttime,0,1.4,81.2
NJ,2021,accredited_home,2,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,2,partime_special,0,1.4,98.9
NJ,2021,approved_home,2,fulltime,0,1.4,93.2
NJ,2021,approved_home,2,parttime,0,1.4,46.6
NJ,2021,approved_home,2,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,2,partime_special,0,1.4,56.3
NJ,2021,licensed_center,2,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,2,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,2,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,2,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,2,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,2,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,2,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,2,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,2,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,2,parttime,1.5,2.4,77.4
NJ,2021,registered_home,2,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,2,partime_special,1.5,2.4,94
NJ,2021,accredited_home,2,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,2,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,2,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,2,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,2,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,2,parttime,1.5,2.4,46.6
NJ,2021,approved_home,2,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,2,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,2,fulltime,2.5,4,163.36
NJ,2021,licensed_center,2,parttime,2.5,4,81.68
NJ,2021,licensed_center,2,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,2,partime_special,2.5,4,103.74
NJ,2021,accredited_center,2,fulltime,2.5,4,171.53
NJ,2021,accredited_center,2,parttime,2.5,4,85.76
NJ,2021,accredited_center,2,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,2,partime_special,2.5,4,108.92
NJ,2021,registered_home,2,fulltime,2.5,4,121.6
NJ,2021,registered_home,2,parttime,2.5,4,60.8
NJ,2021,registered_home,2,fulltime_special,2.5,4,154.8
NJ,2021,registered_home,2,partime_special,2.5,4,77.4
NJ,2021,accredited_home,2,fulltime,2.5,4,127
NJ,2021,accredited_home,2,parttime,2.5,4,63.5
NJ,2021,accredited_home,2,fulltime_special,2.5,4,162.4
NJ,2021,accredited_home,2,partime_special,2.5,4,81.2
NJ,2021,approved_home,2,fulltime,2.5,4,72.6
NJ,2021,approved_home,2,parttime,2.5,4,36.3
NJ,2021,approved_home,2,fulltime_special,2.5,4,93.2
NJ,2021,approved_home,2,partime_special,2.5,4,46.6
NJ,2021,licensed_center,2,fulltime,5,13,150.15
NJ,2021,licensed_center,2,parttime,5,13,75.07
NJ,2021,licensed_center,2,fulltime_special,5,19,190.68
NJ,2021,licensed_center,2,partime_special,5,19,95.34
NJ,2021,accredited_center,2,fulltime,5,13,157.65
NJ,2021,accredited_center,2,parttime,5,13,78.83
NJ,2021,accredited_center,2,fulltime_special,5,19,200.22
NJ,2021,accredited_center,2,partime_special,5,19,100.11
NJ,2021,registered_home,2,fulltime,5,13,121.6
NJ,2021,registered_home,2,parttime,5,13,60.8
NJ,2021,registered_home,2,fulltime_special,5,19,154.8
NJ,2021,registered_home,2,partime_special,5,19,77.4
NJ,2021,accredited_home,2,fulltime,5,13,127
NJ,2021,accredited_home,2,parttime,5,13,63.5
NJ,2021,accredited_home,2,fulltime_special,5,19,162.4
NJ,2021,accredited_home,2,partime_special,5,19,81.2
NJ,2021,approved_home,2,fulltime,5,13,72.6
NJ,2021,approved_home,2,parttime,5,13,36.3
NJ,2021,approved_home,2,fulltime_special,5,19,93.2
NJ,2021,approved_home,2,partime_special,5,19,46.6
NJ,2021,licensed_center,3,fulltime,0,1.4,236.55
NJ,2021,licensed_center,3,parttime,0,1.4,118.27
NJ,2021,licensed_center,3,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,3,partime_special,0,1.4,141.93
NJ,2021,accredited_center,3,fulltime,0,1.4,248.37
NJ,2021,accredited_center,3,parttime,0,1.4,124.19
NJ,2021,accredited_center,3,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,3,partime_special,0,1.4,149.03
NJ,2021,registered_home,3,fulltime,0,1.4,154.8
NJ,2021,registered_home,3,parttime,0,1.4,77.4
NJ,2021,registered_home,3,fulltime_special,0,1.4,188
NJ,2021,registered_home,3,partime_special,0,1.4,94
NJ,2021,accredited_home,3,fulltime,0,1.4,162.4
NJ,2021,accredited_home,3,parttime,0,1.4,81.2
NJ,2021,accredited_home,3,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,3,partime_special,0,1.4,98.9
NJ,2021,approved_home,3,fulltime,0,1.4,93.2
NJ,2021,approved_home,3,parttime,0,1.4,46.6
NJ,2021,approved_home,3,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,3,partime_special,0,1.4,56.3
NJ,2021,licensed_center,3,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,3,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,3,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,3,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,3,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,3,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,3,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,3,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,3,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,3,parttime,1.5,2.4,77.4
NJ,2021,registered_home,3,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,3,partime_special,1.5,2.4,94
NJ,2021,accredited_home,3,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,3,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,3,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,3,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,3,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,3,parttime,1.5,2.4,46.6
NJ,2021,approved_home,3,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,3,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,3,fulltime,2.5,4,163.36
NJ,2021,licensed_center,3,parttime,2.5,4,81.68
NJ,2021,licensed_center,3,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,3,partime_special,2.5,4,103.74
NJ,2021,accredited_center,3,fulltime,2.5,4,171.53
NJ,2021,accredited_center,3,parttime,2.5,4,85.76
NJ,2021,accredited_center,3,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,3,partime_special,2.5,4,108.92
NJ,2021,registered_home,3,fulltime,2.5,4,121.6
NJ,2021,registered_home,3,parttime,2.5,4,60.8
NJ,2021,registered_home,3,fulltime_special,2.5,4,154.8
NJ,2021,registered_home,3,partime_special,2.5,4,77.4
NJ,2021,accredited_home,3,fulltime,2.5,4,127
NJ,2021,accredited_home,3,parttime,2.5,4,63.5
NJ,2021,accredited_home,3,fulltime_special,2.5,4,162.4
NJ,2021,accredited_home,3,partime_special,2.5,4,81.2
NJ,2021,approved_home,3,fulltime,2.5,4,72.6
NJ,2021,approved_home,3,parttime,2.5,4,36.3
NJ,2021,approved_home,3,fulltime_special,2.5,4,93.2
NJ,2021,approved_home,3,partime_special,2.5,4,46.6
NJ,2021,licensed_center,3,fulltime,5,13,150.15
NJ,2021,licensed_center,3,parttime,5,13,75.07
NJ,2021,licensed_center,3,fulltime_special,5,19,190.68
NJ,2021,licensed_center,3,partime_special,5,19,95.34
NJ,2021,accredited_center,3,fulltime,5,13,157.65
NJ,2021,accredited_center,3,parttime,5,13,78.83
NJ,2021,accredited_center,3,fulltime_special,5,19,200.22
NJ,2021,accredited_center,3,partime_special,5,19,100.11
NJ,2021,registered_home,3,fulltime,5,13,121.6
NJ,2021,registered_home,3,parttime,5,13,60.8
NJ,2021,registered_home,3,fulltime_special,5,19,154.8
NJ,2021,registered_home,3,partime_special,5,19,77.4
NJ,2021,accredited_home,3,fulltime,5,13,127
NJ,2021,accredited_home,3,parttime,5,13,63.5
NJ,2021,accredited_home,3,fulltime_special,5,19,162.4
NJ,2021,accredited_home,3,partime_special,5,19,81.2
NJ,2021,approved_home,3,fulltime,5,13,72.6
NJ,2021,approved_home,3,parttime,5,13,36.3
NJ,2021,approved_home,3,fulltime_special,5,19,93.2
NJ,2021,approved_home,3,partime_special,5,19,46.6
NJ,2021,licensed_center,4,fulltime,0,1.4,236.55
NJ,2021,licensed_center,4,parttime,0,1.4,118.27
NJ,2021,licensed_center,4,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,4,partime_special,0,1.4,141.93
NJ,2021,accredited_center,4,fulltime,0,1.4,248.37
NJ,2021,accredited_center,4,parttime,0,1.4,124.19
NJ,2021,accredited_center,4,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,4,partime_special,0,1.4,149.03
NJ,2021,registered_home,4,fulltime,0,1.4,154.8
NJ,2021,registered_home,4,parttime,0,1.4,77.4
NJ,2021,registered_home,4,fulltime_special,0,1.4,188
NJ,2021,registered_home,4,partime_special,0,1.4,94
NJ,2021,accredited_home,4,fulltime,0,1.4,162.4
NJ,2021,accredited_home,4,parttime,0,1.4,81.2
NJ,2021,accredited_home,4,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,4,partime_special,0,1.4,98.9
NJ,2021,approved_home,4,fulltime,0,1.4,93.2
NJ,2021,approved_home,4,parttime,0,1.4,46.6
NJ,2021,approved_home,4,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,4,partime_special,0,1.4,56.3
NJ,2021,licensed_center,4,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,4,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,4,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,4,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,4,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,4,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,4,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,4,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,4,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,4,parttime,1.5,2.4,77.4
NJ,2021,registered_home,4,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,4,partime_special,1.5,2.4,94
NJ,2021,accredited_home,4,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,4,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,4,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,4,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,4,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,4,parttime,1.5,2.4,46.6
NJ,2021,approved_home,4,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,4,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,4,fulltime,2.5,4,163.36
NJ,2021,licensed_center,4,parttime,2.5,4,81.68
NJ,2021,licensed_center,4,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,4,partime_special,2.5,4,103.74
NJ,2021,accredited_center,4,fulltime,2.5,4,171.53
NJ,2021,accredited_center,4,parttime,2.5,4,85.76
NJ,2021,accredited_center,4,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,4,partime_special,2.5,4,108.92
NJ,2021,registered_home,4,fulltime,2.5,4,121.6
NJ,2021,registered_home,4,parttime,2.5,4,60.8
NJ,2021,registered_home,4,fulltime_special,2.5,4,154.8
NJ,2021,registered_home,4,partime_special,2.5,4,77.4
NJ,2021,accredited_home,4,fulltime,2.5,4,127
NJ,2021,accredited_home,4,parttime,2.5,4,63.5
NJ,2021,accredited_home,4,fulltime_special,2.5,4,162.4
NJ,2021,accredited_home,4,partime_special,2.5,4,81.2
NJ,2021,approved_home,4,fulltime,2.5,4,72.6
NJ,2021,approved_home,4,parttime,2.5,4,36.3
NJ,2021,approved_home,4,fulltime_special,2.5,4,93.2
NJ,2021,approved_home,4,partime_special,2.5,4,46.6
NJ,2021,licensed_center,4,fulltime,5,13,150.15
NJ,2021,licensed_center,4,parttime,5,13,75.07
NJ,2021,licensed_center,4,fulltime_special,5,19,190.68
NJ,2021,licensed_center,4,partime_special,5,19,95.34
NJ,2021,accredited_center,4,fulltime,5,13,157.65
NJ,2021,accredited_center,4,parttime,5,13,78.83
NJ,2021,accredited_center,4,fulltime_special,5,19,200.22
NJ,2021,accredited_center,4,partime_special,5,19,100.11
NJ,2021,registered_home,4,fulltime,5,13,121.6
NJ,2021,registered_home,4,parttime,5,13,60.8
NJ,2021,registered_home,4,fulltime_special,5,19,154.8
NJ,2021,registered_home,4,partime_special,5,19,77.4
NJ,2021,accredited_home,4,fulltime,5,13,127
NJ,2021,accredited_home,4,parttime,5,13,63.5
NJ,2021,accredited_home,4,fulltime_special,5,19,162.4
NJ,2021,accredited_home,4,partime_special,5,19,81.2
NJ,2021,approved_home,4,fulltime,5,13,72.6
NJ,2021,approved_home,4,parttime,5,13,36.3
NJ,2021,approved_home,4,fulltime_special,5,19,93.2
NJ,2021,approved_home,4,partime_special,5,19,46.6
NJ,2021,licensed_center,5,fulltime,0,1.4,236.55
NJ,2021,licensed_center,5,parttime,0,1.4,118.27
NJ,2021,licensed_center,5,fulltime_special,0,1.4,283.86
NJ,2021,licensed_center,5,partime_special,0,1.4,141.93
NJ,2021,accredited_center,5,fulltime,0,1.4,248.37
NJ,2021,accredited_center,5,parttime,0,1.4,124.19
NJ,2021,accredited_center,5,fulltime_special,0,1.4,298.05
NJ,2021,accredited_center,5,partime_special,0,1.4,149.03
NJ,2021,registered_home,5,fulltime,0,1.4,154.8
NJ,2021,registered_home,5,parttime,0,1.4,77.4
NJ,2021,registered_home,5,fulltime_special,0,1.4,188
NJ,2021,registered_home,5,partime_special,0,1.4,94
NJ,2021,accredited_home,5,fulltime,0,1.4,162.4
NJ,2021,accredited_home,5,parttime,0,1.4,81.2
NJ,2021,accredited_home,5,fulltime_special,0,1.4,197.8
NJ,2021,accredited_home,5,partime_special,0,1.4,98.9
NJ,2021,approved_home,5,fulltime,0,1.4,93.2
NJ,2021,approved_home,5,parttime,0,1.4,46.6
NJ,2021,approved_home,5,fulltime_special,0,1.4,112.6
NJ,2021,approved_home,5,partime_special,0,1.4,56.3
NJ,2021,licensed_center,5,fulltime,1.5,2.4,196.48
NJ,2021,licensed_center,5,parttime,1.5,2.4,98.24
NJ,2021,licensed_center,5,fulltime_special,1.5,2.4,235.77
NJ,2021,licensed_center,5,partime_special,1.5,2.4,117.89
NJ,2021,accredited_center,5,fulltime,1.5,2.4,206.3
NJ,2021,accredited_center,5,parttime,1.5,2.4,103.15
NJ,2021,accredited_center,5,fulltime_special,1.5,2.4,247.56
NJ,2021,accredited_center,5,partime_special,1.5,2.4,123.78
NJ,2021,registered_home,5,fulltime,1.5,2.4,154.8
NJ,2021,registered_home,5,parttime,1.5,2.4,77.4
NJ,2021,registered_home,5,fulltime_special,1.5,2.4,188
NJ,2021,registered_home,5,partime_special,1.5,2.4,94
NJ,2021,accredited_home,5,fulltime,1.5,2.4,162.4
NJ,2021,accredited_home,5,parttime,1.5,2.4,81.2
NJ,2021,accredited_home,5,fulltime_special,1.5,2.4,197.8
NJ,2021,accredited_home,5,partime_special,1.5,2.4,98.9
NJ,2021,approved_home,5,fulltime,1.5,2.4,93.2
NJ,2021,approved_home,5,parttime,1.5,2.4,46.6
NJ,2021,approved_home,5,fulltime_special,1.5,2.4,112.6
NJ,2021,approved_home,5,partime_special,1.5,2.4,56.3
NJ,2021,licensed_center,5,fulltime,2.5,4,163.36
NJ,2021,licensed_center,5,parttime,2.5,4,81.68
NJ,2021,licensed_center,5,fulltime_special,2.5,4,207.47
NJ,2021,licensed_center,5,partime_special,2.5,4,103.74
NJ,2021,accredited_center,5,fulltime,2.5,4,171.53
NJ,2021,accredited_center,5,parttime,2.5,4,85.76
NJ,2021,accredited_center,5,fulltime_special,2.5,4,217.85
NJ,2021,accredited_center,5,partime_special,2.5,4,108.92
NJ,2021,registered_home,5,fulltime,2.5,4,121.6
NJ,2021,registered_home,5,parttime,2.5,4,60.8
NJ,2021,registered_home,5,fulltime_special,2.5,4,154.8
NJ,2021,registered_home,5,partime_special,2.5,4,77.4
